GeneID	GSM8035914	GSM8035915	GSM8035916	GSM8035917	GSM8035918	GSM8035919	GSM8035920	GSM8035921	GSM8035922	GSM8035923	GSM8035924	GSM8035925	GSM8035926	GSM8035927	GSM8035928	GSM8035929	GSM8035930
51742	4456	4014	5622	2162	2418	3000	4064	6320	6607	96	108	619	356	535	381	289	382
100616224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9453	3127	3330	3657	2196	2085	2591	3415	4569	5233	83	154	368	278	606	405	270	457
6905	1735	1669	1915	1247	1263	1594	1147	1944	2060	20	14	231	122	83	40	61	106
148789	1779	1816	2065	1283	1452	1730	445	1317	1364	23	14	294	195	73	50	49	69
2786	1450	1348	1591	592	468	803	1447	1568	2087	0	0	6	3	4	1	4	1
1130	1783	1534	1861	1758	1995	2362	1237	2666	2362	128	56	666	392	368	251	111	208
100302139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373215	1	1	5	0	8	1	0	5	1	0	0	0	0	0	0	0	0
105373212	1	1	0	4	1	0	0	3	3	0	0	0	1	1	0	0	0
4811	357	347	417	388	437	439	537	476	418	0	0	13	4	1	1	0	0
7107	6128	6765	7046	8459	8133	9667	4384	6749	7480	16	6	240	130	51	45	131	125
56605	827	555	804	474	479	708	1007	1355	1516	20	33	106	56	135	101	31	59
128178	63	49	84	137	103	115	53	52	78	6	1	5	9	29	31	35	31
3964	3041	3049	3390	2438	2638	3028	2001	2756	3405	64	34	490	304	258	164	266	264
100287902	61	51	63	42	38	51	52	57	69	0	0	9	3	6	3	2	4
107985367	154	153	179	85	124	155	58	153	205	4	4	22	10	17	11	16	17
55127	3727	3049	3557	2461	2526	3152	2113	2862	3986	46	13	550	360	74	64	78	98
88	30	31	51	28	15	17	42	94	55	0	1	1	0	2	0	1	5
4548	2971	2678	3461	2150	2408	3228	1404	2353	2630	19	10	287	196	64	43	46	68
105373218	10	11	12	8	4	2	0	22	3	0	0	0	0	0	0	1	0
107985368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645745	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
6262	2	8	8	0	1	16	0	1	0	0	0	0	0	0	0	0	1
100616141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100130331	130	101	171	243	169	251	139	74	150	1	1	19	6	10	4	6	8
57829	10	2	7	5	14	0	0	0	6	0	0	0	0	0	0	0	0
105373220	4	2	7	0	5	5	0	0	0	0	0	0	0	0	0	0	0
339535	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	0
105373222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1131	26	56	54	17	28	27	37	32	39	4	3	8	6	72	32	8	12
105373225	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
100506915	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
100873984	1	0	1	3	0	3	0	0	0	0	0	0	0	0	0	0	0
105373224	3	7	6	6	1	3	0	0	0	0	0	0	0	0	0	0	0
645884	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
56776	79	62	115	23	45	51	12	99	106	0	0	0	0	0	0	0	0
64388	6	1	11	0	0	0	121	0	59	0	0	0	0	0	0	0	1
107985369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6000	1	5	14	12	2	0	21	15	37	1	0	0	0	0	0	0	0
100422856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373230	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2271	3632	3395	3596	2763	2783	3505	1883	2350	2753	16	17	338	173	85	89	139	198
8564	1075	1043	1131	1696	1803	1998	3544	4106	4346	13	23	289	211	96	44	122	128
105373233	24	29	29	56	66	79	148	225	163	1	0	2	2	0	1	1	0
23596	1600	1427	1583	1595	1646	1896	2202	2981	3149	29	43	518	346	181	89	179	238
1122	1760	1787	2125	702	753	850	1524	1930	2497	4	3	28	14	13	3	9	10
128025	2	2	4	0	0	5	0	17	4	0	0	1	0	0	0	0	0
105373231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9156	264	286	324	81	113	95	141	85	102	0	0	15	14	1	1	9	10
441925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440738	34	22	32	24	57	28	117	63	59	0	0	2	0	0	0	0	1
200150	7	4	8	3	2	3	0	56	16	0	0	0	0	0	0	0	1
105373235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373234	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
107985466	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
731275	19	13	34	7	8	18	22	57	48	0	0	9	2	1	1	0	1
9859	18709	16722	20948	8308	8723	12167	11926	17988	21540	257	179	1970	1347	683	541	436	499
10806	3601	3146	3758	2909	3239	4037	3243	5440	5700	166	363	1161	670	1114	935	632	1050
100616343	0	0	2	0	1	0	0	3	1	0	0	0	1	0	1	0	1
10000	653	696	838	318	406	361	686	1466	1580	6	10	49	29	35	28	23	35
105373255	10	2	1	0	4	1	0	4	12	1	0	6	2	0	0	0	0
339529	7	4	9	1	1	1	2	11	50	0	0	0	0	0	0	1	0
105373258	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
10472	816	672	989	272	271	353	937	1073	938	10	3	23	24	47	42	13	10
440742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373262	0	0	0	0	1	0	0	3	6	0	0	0	0	1	0	1	1
107985371	24	11	21	24	25	33	10	27	40	1	5	62	37	13	16	16	32
200159	11	3	0	7	4	7	0	7	2	0	0	2	0	2	0	0	0
159	1831	1993	2386	1605	1858	2258	3169	4152	4333	94	47	865	661	484	329	503	722
105373264	13	0	3	5	9	12	0	5	26	0	1	1	2	2	1	2	3
257044	15	21	19	1	0	16	5	26	15	0	0	12	8	6	5	2	4
51029	2861	3145	3405	2302	2502	2862	1300	2850	3574	62	40	451	407	266	231	176	213
107985372	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0
112268258	3	4	8	5	2	12	5	10	4	0	3	4	4	14	6	4	5
116228	3286	3212	3896	2148	2004	2442	2453	3850	4314	25	53	288	147	257	156	131	289
3192	30671	28083	35036	20714	21790	26393	20982	30775	35790	404	253	4818	3162	1370	957	1232	1449
106635532	833	890	985	575	700	721	587	1302	1281	13	8	186	141	30	23	52	48
101928068	28	14	23	8	6	11	65	50	63	1	1	0	0	3	1	4	0
84288	558	361	538	304	320	350	504	993	1167	9	7	40	22	33	27	13	55
107985725	38	11	23	0	13	8	15	67	17	0	0	1	0	0	0	1	0
55083	402	386	496	175	167	257	467	355	319	0	0	3	0	0	0	0	0
111216275	5	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
105373266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373265	28	15	25	12	3	5	5	5	22	0	1	0	0	0	0	0	2
64754	2801	2734	3157	1582	1536	1911	450	944	883	16	35	73	37	273	291	199	346
105373270	9	9	9	9	1	11	0	4	5	1	1	4	0	0	0	0	2
105373269	12	2	0	0	1	0	0	4	1	0	0	2	2	0	0	0	0
101928089	0	0	3	0	2	0	0	6	0	0	0	3	1	0	0	0	0
112268277	54	42	29	26	26	38	0	38	11	3	3	13	4	43	26	13	45
107985599	3	3	1	0	0	4	0	14	3	0	0	1	1	0	0	0	1
107985726	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
255654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64216	1015	1031	1325	849	926	1064	893	1250	1525	5	14	107	62	33	38	49	60
163882	2828	2536	2989	1814	1579	1959	1844	2416	3141	84	39	456	380	200	116	134	154
105373271	6	9	8	15	4	13	0	25	22	1	0	2	3	4	2	5	4
102724382	1	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
51097	6524	6149	7259	6604	7089	7637	9963	12974	15175	119	103	1284	787	723	498	1098	1473
107985373	12	14	12	0	0	18	28	20	20	0	1	3	5	0	1	1	0
149134	1	5	3	0	0	3	0	8	1	0	0	1	0	2	0	0	0
25909	4296	3480	4532	2417	2315	3370	1967	3226	3702	98	16	522	367	169	97	59	90
57116	156	144	139	40	56	45	90	131	168	0	0	3	1	4	1	3	3
100533111	83	77	91	24	38	35	99	78	73	0	1	5	5	5	3	5	4
93474	1180	1095	1489	573	573	738	1745	1660	2298	22	11	81	83	43	40	66	53
79862	565	546	641	171	230	284	483	553	450	7	6	35	22	27	21	14	26
400812	54	18	43	0	6	6	27	59	69	0	0	1	0	1	0	0	2
388759	11	2	14	4	1	2	0	20	15	0	0	0	1	3	0	0	0
7678	2215	2043	2512	1841	1888	2387	514	1286	1274	39	35	240	189	218	148	217	224
112268259	87	58	78	25	24	70	83	78	96	0	8	28	10	28	14	8	24
100500849	8	9	10	3	6	11	9	14	6	0	1	8	6	5	1	0	3
317705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373273	5	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0
84838	1069	977	1490	592	587	750	651	1272	1722	3	5	99	44	18	32	15	40
107985115	62	58	108	26	31	56	35	99	107	0	0	2	1	0	1	1	0
107985375	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
114548	1942	1870	2052	1846	1751	2064	1267	1232	1453	12	3	353	169	13	4	26	24
127623	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
441932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148823	8	22	17	53	54	41	52	39	178	43	13	16	18	90	106	126	99
148824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724446	0	0	1	3	3	0	0	3	5	2	1	0	1	2	5	2	4
81470	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391189	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25893	579	541	659	295	233	303	57	57	34	8	0	83	35	38	26	34	33
343171	61	80	77	35	23	38	1	14	12	1	0	6	3	1	3	2	1
343172	2	5	11	0	5	1	0	1	6	0	0	0	1	0	0	0	0
127608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
391191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26247	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
81466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373275	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
391192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
388762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391195	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127064	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373277	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
401993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127069	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
127077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
403244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
403239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101928226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646627	0	0	0	0	5	0	0	2	0	0	1	0	0	5	4	1	3
107985747	0	1	1	0	2	0	0	2	2	2	2	0	0	37	22	3	8
80851	885	768	1237	314	324	563	534	797	1361	14	2	69	41	35	29	21	21
100422879	0	1	0	2	0	0	0	6	1	0	2	0	0	0	0	0	1
79894	1979	1868	2664	1699	1774	2579	1375	1221	1779	27	25	349	182	167	108	144	162
55657	1032	540	980	81	175	336	437	544	495	12	10	96	44	26	21	7	17
267002	457	393	537	245	311	382	448	499	553	23	22	104	83	108	52	50	56
100189199	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
100189409	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107987362	1	2	1	1	0	2	0	2	2	0	0	0	0	0	0	0	0
105379854	5	5	3	1	4	3	0	3	8	0	0	0	0	0	0	0	0
105379521	6	2	7	5	0	3	1	2	5	0	0	0	0	0	0	0	0
101060632	0	2	1	5	2	0	1	5	2	0	0	0	0	0	0	0	0
107987363	4	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
102724250	2204	1872	2270	973	1142	1563	2120	3338	3779	10	6	136	61	8	6	11	11
107987364	1	0	2	0	1	2	0	2	2	0	0	0	0	0	0	0	0
105379523	4	2	5	1	2	2	1	6	5	0	0	0	0	0	0	0	0
107987365	14	8	16	11	7	8	4	11	16	0	0	1	0	0	0	0	0
107987366	11	11	13	1	2	8	27	25	38	0	0	0	0	1	0	0	0
102724562	2	2	4	0	0	1	10	6	7	2	0	2	0	0	0	0	0
105379524	144	91	131	54	55	57	565	681	761	1	5	24	22	11	11	7	17
107987367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440570	2	10	5	0	1	4	3	1	5	4	0	5	5	0	0	0	1
107987368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
642273	2	3	5	0	0	1	0	3	21	0	0	0	0	0	0	0	0
105373324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26751	496	395	559	446	334	467	796	1098	1267	2	2	55	22	18	11	7	13
52	5414	5644	6037	4274	4811	5814	4234	7463	8742	53	106	676	481	564	317	434	662
285016	12	11	7	11	15	7	24	16	44	0	0	0	0	3	0	0	0
101927262	9	1	3	2	3	2	0	2	2	0	0	1	2	2	0	3	0
105373346	22	19	69	6	0	2	0	15	0	0	1	2	0	2	0	1	1
105373350	0	3	2	3	0	0	0	8	0	0	0	0	0	0	0	0	0
105373351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100996637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129787	1288	1224	1697	719	727	1062	1288	2011	2539	16	31	114	60	155	130	67	115
105373354	24	21	18	17	17	13	3	27	28	0	0	3	3	4	5	1	2
105373479	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
105373358	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
105373480	5	4	5	3	0	17	0	9	16	0	0	0	0	0	0	0	1
105373392	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
339822	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
101060385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373481	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
101060391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54221	2	1	2	0	0	0	0	4	10	0	0	0	0	0	0	0	0
105373359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7173	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
102723730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7837	2538	1883	3515	1144	1289	1681	1344	2381	3054	1	0	66	39	3	1	1	2
23040	557	428	776	85	75	85	235	670	651	0	0	0	0	0	5	1	0
107985838	0	1	3	0	2	0	35	8	2	0	0	0	0	0	0	0	0
730811	29	22	21	0	5	15	4	74	68	0	0	0	0	0	0	0	0
105373389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373390	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927554	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0
107985840	5	1	3	0	7	0	0	6	2	0	0	0	0	0	2	0	0
7260	1331	1503	1760	1082	1122	1921	522	969	1096	7	23	253	104	85	53	97	134
51112	1812	1445	1962	1360	1234	2041	1349	1257	1346	38	20	403	150	75	60	41	50
55256	4159	4412	4717	5253	5292	6455	3442	5248	5604	58	74	442	204	315	217	234	267
246243	2303	1876	2500	1452	1549	2082	1390	2358	2451	23	32	297	174	143	92	113	156
100506054	227	180	232	104	101	176	157	230	380	0	2	22	13	9	8	10	10
6201	5085	4124	5561	4563	4276	5371	4640	4688	5297	17	160	356	160	1044	964	398	1536
78989	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
55821	0	6	2	0	0	0	0	5	0	0	0	0	0	0	1	0	0
105373393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728597	1	0	13	0	0	0	6	11	0	0	0	0	0	0	2	0	0
100505964	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
727982	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
105373398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373399	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
107985842	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985843	2	0	2	0	0	2	19	17	14	0	0	0	0	0	1	0	0
102723818	20	22	24	5	1	4	34	32	39	0	0	0	0	0	0	0	0
6664	11297	10170	12584	3948	3420	4635	10444	16274	16626	1	0	3	3	2	34	6	14
112268411	32	12	24	12	10	2	84	54	110	0	0	0	0	0	0	0	0
105373400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150622	21	53	80	5	8	2	2	24	27	0	0	0	1	3	0	0	0
102465693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400940	135	96	69	12	25	12	50	175	215	0	0	0	0	0	0	0	0
105373401	40	29	41	17	9	20	16	38	41	0	0	0	0	0	0	0	0
101929390	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
105373402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107985844	7	4	5	3	3	5	1	1	31	0	0	2	0	0	0	0	0
107985845	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0
102800315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102800314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102466235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400941	3	5	26	0	0	0	0	0	7	0	0	0	1	0	0	0	0
105373404	2	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0
104326052	2	5	8	0	6	1	0	3	0	0	0	4	2	0	0	1	3
129607	928	1001	1162	741	829	830	558	891	1279	50	19	237	160	139	86	185	124
91543	52	84	118	59	133	40	67	164	222	2	2	21	9	7	4	8	6
386597	6	3	6	5	5	3	56	15	26	4	0	2	2	2	6	3	7
9781	1672	1647	1981	703	554	950	1852	2235	2350	27	6	77	47	56	54	42	51
101929452	1	1	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0
107985847	0	0	0	0	0	19	0	2	5	0	0	1	0	0	0	0	0
105373406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506274	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
105373407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929510	0	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
107985848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929531	9	6	5	0	0	0	36	17	0	0	0	0	0	0	0	0	0
105373408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373409	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
101929551	6	4	3	0	0	0	0	14	2	0	0	0	0	0	0	0	1
339788	0	0	1	0	0	1	0	1	8	0	0	0	0	0	0	0	0
339789	0	0	7	0	4	10	0	11	22	1	0	0	1	3	0	4	2
101929567	0	2	1	6	2	3	0	0	3	0	0	3	1	0	0	2	1
105373411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100506299	39	48	45	36	45	73	99	125	98	2	13	24	15	41	39	11	34
3398	17541	16794	21032	16817	17779	22170	9054	14202	16513	275	846	2526	1284	4100	3851	2083	4598
107985849	2	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0
57498	25413	23062	27828	9710	9750	13700	19673	25298	33788	162	30	1124	548	160	81	84	92
129642	4250	3882	5249	1357	1498	1794	4728	5694	7453	78	70	222	155	304	197	120	160
105373414	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
105373416	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
105373415	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
105373417	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
100506317	1	8	17	0	1	0	0	4	8	0	0	1	0	0	0	0	0
8853	1460	1395	1746	611	463	617	1496	1617	1592	2	1	31	31	6	1	3	10
107985851	8	5	24	0	1	7	0	25	0	0	0	0	0	2	0	0	0
9270	3401	3321	3686	2496	2331	2704	3142	3836	4271	50	160	345	192	506	404	205	355
51692	4615	4750	4803	3527	3820	4134	3404	4198	5400	48	46	747	554	239	154	319	437
285148	1897	1844	2195	1764	1749	2139	1625	2651	2919	53	85	375	258	365	273	173	276
6868	2164	2154	2629	2830	2593	3244	2120	3153	3237	86	56	422	407	269	225	158	179
107985850	0	2	3	3	0	0	0	9	2	0	0	0	1	0	0	0	0
101929643	17	7	18	5	0	5	0	9	30	0	0	0	2	1	1	0	0
10971	40662	43695	48887	21189	20922	24318	27446	38912	47346	109	139	1663	1384	634	585	889	890
105373418	0	3	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
105373419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100996549	15	1	1	0	14	15	0	0	0	0	0	0	0	0	0	0	0
105373421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9014	678	619	648	537	503	441	596	679	646	8	17	187	118	56	31	68	126
105373422	12	14	16	3	1	3	0	24	16	0	0	1	2	0	0	4	1
29841	187	189	286	46	63	91	58	161	172	0	0	4	1	0	0	0	1
107985852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268412	52	54	92	67	69	79	65	89	143	1	1	12	5	3	1	3	6
101929882	20	22	24	21	19	38	54	84	124	0	0	1	1	2	0	1	2
8462	1737	1698	1958	1904	2018	2744	3455	3985	4758	24	12	341	244	68	45	65	45
192668	8	12	9	7	6	11	87	63	109	0	0	5	0	2	0	2	4
6241	1552	1732	1970	897	815	689	215	193	362	2	0	82	81	18	8	147	128
100422929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373424	4	3	2	0	1	0	0	5	18	0	0	1	1	0	0	4	1
101929691	3	6	3	1	3	4	6	12	7	0	5	3	4	7	6	2	4
3241	2956	2705	3729	3306	3525	4587	3111	3793	4854	42	92	952	458	576	333	297	405
4953	3390	3630	3654	2437	2605	2737	4879	7929	9462	10	11	194	124	51	35	48	45
100302743	7	2	1	4	3	0	21	36	54	1	0	3	1	1	1	0	4
101929715	4	0	2	2	0	6	0	17	11	0	0	0	0	0	0	0	0
105373426	0	0	0	0	0	0	0	8	13	0	0	1	0	0	0	0	1
79954	1640	1598	1867	1283	1346	1620	1415	2159	2515	17	18	243	182	95	44	103	135
106479524	17	10	24	8	15	16	71	43	68	0	2	6	3	42	22	7	9
245973	4033	4244	4717	4127	3989	4364	2301	3000	3250	49	53	500	285	295	187	235	336
105373428	30	12	31	17	14	18	109	32	35	2	1	9	4	9	1	2	3
10130	15035	15669	17052	14314	14170	16889	8488	9889	10681	207	213	1875	988	1050	694	847	1162
101929733	6	1	11	11	22	32	2	13	6	0	0	0	0	0	0	0	0
3754	18	20	37	15	21	22	148	93	83	0	0	0	0	0	0	0	1
285150	0	0	0	0	3	0	0	2	5	0	0	0	0	0	0	0	0
130813	0	0	0	0	0	0	0	18	6	0	0	0	0	0	1	0	0
130814	1167	1183	1348	1447	1900	1851	2106	2919	3107	34	34	284	150	155	89	107	119
9475	3710	3230	4460	1853	1931	2777	2096	3878	3374	74	32	585	380	148	103	81	74
100874055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105373429	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0
1876	1192	1138	1489	1017	1079	1351	1077	1441	1739	32	32	209	131	160	96	116	126
9687	266	216	319	642	604	571	515	426	486	0	0	3	2	5	1	5	1
100616469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23175	2050	1705	1984	1495	1486	2415	2017	2201	2718	46	19	254	106	93	100	57	75
100506405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100422862	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
